Failure Name,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures
97f2f6d5,jf04wvaw5356,PreTest,,MMX,97f2f6d5-58f2-4bcf-bd34-881635f6c4fb,22020774004,,[]
d78dd33e,jf04wvaw5356,PreTest,,MMX,d78dd33e-d883-4a51-a9e9-ccc42fca3a6a,22020774004,,[]
5edecbfc,jf04wvaw5356,PreTest,,MMX,5edecbfc-8b66-426f-a8a5-4061bfcd2cbe,22020774004,,[]
76c73d67,jf04wvaw5356,PreTest,,MMX,76c73d67-f13f-46b9-82a2-c68f48c3aa83,22020774004,,[]
90a14528,jf04wvaw5356,PreTest,,MMX,90a14528-2c9a-47be-835d-75b2fd7c213a,22020774004,,[]
26355bbf,jf04wvaw5001,Test,,MMX,26355bbf-4197-4cd8-b8f8-04b20b241756,NA,,[]
d20c61ca,ba05wvaw0118,Test,08ff942b-976e-4849-bcab-970cf0c1fe03,MMX,d20c61ca-ec16-4eff-b83d-57aae245288f,NA,https://axonsv.app.intel.com/apps/record-viewer/08ff942b-976e-4849-bcab-970cf0c1fe03,"['HW.ERR', 'HW', 'HW.CORR']"
5d8e1f16,jf04wvaw5356,PreTest,,MMX,5d8e1f16-7fc9-4d43-9128-d76f3da95a4a,22020774004,,[]
7ec32946,jf04wvaw5327,Test,,MMX,7ec32946-a64b-4d19-9b5a-82821181aee5,NA,,[]
4e5ffadc,jf04wvaw5356,PreTest,,MMX,4e5ffadc-4329-4cc4-b8ad-f9c6f159e978,22020774004,,[]
4126f46b,ba05wvaw0152,PreBoot,,MMX,4126f46b-9353-49aa-bd63-406fe68f3a06,NA,,[]
ed76180d,ba05wvaw0070,PreBoot,,MMX,ed76180d-49bf-4630-87f5-fe28270b877b,NA,,[]
7151729e,ba05wvaw0116,PreBoot,,MMX,7151729e-7cf8-4fcf-9b74-2b4d0eaba65e,NA,,[]
04605b54,ba05wvaw0149,PreBoot,,MMX,04605b54-a59a-4058-a843-012908303f26,NA,,[]
ec8d5d78,ba05wvaw0065,PreBoot,,MMX,ec8d5d78-cfb6-499d-851a-f45cd5c275a6,NA,,[]
b12c67aa,ba05wvaw0152,PreBoot,,MMX,b12c67aa-797f-4204-b6a1-5bab1f36a03c,NA,,[]
2536f442,ba05wvaw0141,PreBoot,,MMX,2536f442-2caa-4286-ae39-07490f98591d,NA,,[]
e8211213,ba05wvaw0013,PreBoot,,MMX,e8211213-23a0-42b3-af2e-3af7f66d45a3,NA,,[]
9208fddf,ba05wvaw0149,PreBoot,,MMX,9208fddf-495c-4ed2-8ddf-3cd6b3b9b18a,NA,,[]
dfb2c161,ba05wvaw0149,PreBoot,,MMX,dfb2c161-78d7-425d-bb92-8babb41c83b3,NA,,[]
b4c36008,ba05wvaw0152,PreBoot,,MMX,b4c36008-d9a6-4665-ba02-40765a06e3de,NA,,[]
8f236b8b,ba05wvaw0117,Test,4b078654-27ba-40f1-90e6-9c505996427c,MMX,8f236b8b-b2ec-4a55-9f88-834f0d05427f,NA,https://axonsv.app.intel.com/apps/record-viewer/4b078654-27ba-40f1-90e6-9c505996427c,"['HW.CORR', 'HW.ERR', 'HW']"
f929231c,jf04wvaw5327,Test,,MMX,f929231c-5750-4015-89da-ac2cbab0134f,NA,,[]
b1b9181d,jf04wvaw5327,Test,,MMX,b1b9181d-cc59-422c-8cc4-5073f5cf97bc,NA,,[]
340e1314,ba05wvaw0163,PostTest,9abc1c7f-80ff-4822-a4ca-ed0dbfad32a4,MMX,340e1314-2c22-4117-b542-66682f9eb12d,NA,https://axonsv.app.intel.com/apps/record-viewer/9abc1c7f-80ff-4822-a4ca-ed0dbfad32a4,"['HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW.MCE.IIO', 'HW.MCE.UBOX', 'HW', 'HW.MCE']"
f711152b,ba05wvaw0065,PreBoot,9abc1c7f-80ff-4822-a4ca-ed0dbfad32a4,MMX,f711152b-97b1-4cfc-934b-bb2f59f02fec,NA,,[]
35413ccd,ba05wvaw0152,PostTest,745906cc-3a61-4fdc-8861-df0881972cfe,MMX,35413ccd-000b-41af-b57f-73bb87713f34,NA,https://axonsv.app.intel.com/apps/record-viewer/745906cc-3a61-4fdc-8861-df0881972cfe,"['HW.CORR', 'HW.ERR', 'HW']"
a625f1f2,ba05wvaw0163,RebootStation,,MMX,a625f1f2-7753-4b95-ad63-c400ce053188,NA,,[]
c5866101,ba05wvaw0152,PostTest,87e342b3-f621-48e4-a7bc-3b67a5985418,MMX,c5866101-96dd-4142-ab2b-2b548c3a1bd7,NA,https://axonsv.app.intel.com/apps/record-viewer/87e342b3-f621-48e4-a7bc-3b67a5985418,"['HW.CORR', 'HW.ERR', 'HW']"
8b009958,jf04wvaw5327,Test,,MMX,8b009958-9c79-4ac3-8164-ce3a1781f6e1,NA,,[]
3e9feedd,ba05wvaw0163,Test,,MMX,3e9feedd-6578-4538-ac65-c29686e7b16c,22020779017,,[]
f1fe55a7,ba05wvaw0141,PreBoot,,MMX,f1fe55a7-f96f-442d-bcff-eddeadc81534,NA,,[]
bdfd0302,ba05wvaw0152,PreBoot,,MMX,bdfd0302-0200-4b48-9c4b-5b4f1d2b64dc,NA,,[]
8e6536f9,ba05wvaw0152,PreBoot,,MMX,8e6536f9-f540-4554-b277-3671f5e240bb,NA,,[]
f36f6f38,ba05wvaw0141,PreBoot,,MMX,f36f6f38-a229-41d7-82b1-7569b3facc1c,NA,,[]
27466af4,ba05wvaw0013,PreBoot,,MMX,27466af4-84a6-43b9-beff-c50f4a4046c3,NA,,[]
