Failure Name,NGA_Link,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures
7fd9d415,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/7fd9d415-dc72-4dcb-9f46-c68211d9b5b9,ba05wvaw0274,RebootStation,,CI_GNR_D_DF,7fd9d415-dc72-4dcb-9f46-c68211d9b5b9,NA,,[]
130addf0,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/130addf0-0b6b-44db-8dc3-96c5df444a7f,ba05wvaw0274,PostTest,,CI_GNR_D_DF,130addf0-0b6b-44db-8dc3-96c5df444a7f,NA,,[]
9acd0898,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/9acd0898-3375-4602-a427-e9f74ab628b7,ba05wvaw0276,PreTest,,CI_GNR_D_DF,9acd0898-3375-4602-a427-e9f74ab628b7,NA,,[]
71470d1c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/71470d1c-e175-445c-98f8-edddf507030c,ba05wvaw0274,RebootStation,,CI_GNR_D_DF,71470d1c-e175-445c-98f8-edddf507030c,NA,,[]
218eaa81,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/218eaa81-55c9-4333-994e-a7f82e2d448d,ba05wvaw0276,PostTest,,CI_GNR_D_DF,218eaa81-55c9-4333-994e-a7f82e2d448d,NA,,[]
30d9a212,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/30d9a212-89bd-4958-8022-caeca33a7654,ba05wvaw0276,PreTest,,CI_GNR_D_DF,30d9a212-89bd-4958-8022-caeca33a7654,NA,,[]
d2bff63d,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/d2bff63d-18aa-4d91-a59c-b1d6a387351b,ba05wvaw0274,RebootStation,,CI_GNR_D_DF,d2bff63d-18aa-4d91-a59c-b1d6a387351b,NA,,[]
826457af,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/826457af-6749-4433-9cdc-21c3eddc23b1,ba05wvaw0276,PreTest,,CI_GNR_D_DF,826457af-6749-4433-9cdc-21c3eddc23b1,NA,,[]
28b13969,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/28b13969-29ab-44f5-b284-75330042b96a,ba05wvaw0276,RebootStation,,CI_GNR_D_DF,28b13969-29ab-44f5-b284-75330042b96a,NA,,[]
3fe9050f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/3fe9050f-d8f1-43bb-a6c7-c26aee36058b,ba05wvaw0245,PostTest,b5f797ce-d51b-4eb1-a808-e0aa6f13c474,CI_GNR_D_DF,3fe9050f-d8f1-43bb-a6c7-c26aee36058b,NA,https://axonsv.app.intel.com/apps/record-viewer/b5f797ce-d51b-4eb1-a808-e0aa6f13c474,"['HW.CFG.ERR', 'HW.ERR', 'HW.CORR', 'HW']"
40167902,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/40167902-1bd6-4e78-bce6-9b43a753c275,ba05wvaw0283,PostTest,13d03cdd-f1ca-4e79-832e-7e5b924741f8,CI_GNR_D_DF,40167902-1bd6-4e78-bce6-9b43a753c275,NA,https://axonsv.app.intel.com/apps/record-viewer/13d03cdd-f1ca-4e79-832e-7e5b924741f8,"['HW', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR']"
9f4bf364,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/9f4bf364-e886-465f-a13c-c6ced86099ed,ba05wvaw0266,PreTest,,CI_GNR_D_DF,9f4bf364-e886-465f-a13c-c6ced86099ed,NA,,[]
d34e19e7,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/d34e19e7-1915-4d28-9305-ec7bf64becfb,ba05wvaw0283,Test,68cef889-9620-497a-b621-f1598f1dc9cd,CI_GNR_D_DF,d34e19e7-1915-4d28-9305-ec7bf64becfb,NA,https://axonsv.app.intel.com/apps/record-viewer/68cef889-9620-497a-b621-f1598f1dc9cd,"['HW', 'HW.CORR', 'HW.CFG.ERR', 'HW.ERR']"
0e8a10c8,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/0e8a10c8-a08e-4646-9f9b-e400a9b42001,ba05wvaw0245,PostTest,28bb311e-e2e1-497e-adb3-74807c17430d,CI_GNR_D_DF,0e8a10c8-a08e-4646-9f9b-e400a9b42001,NA,https://axonsv.app.intel.com/apps/record-viewer/28bb311e-e2e1-497e-adb3-74807c17430d,"['HW.CFG.ERR', 'HW.ERR', 'HW.CORR', 'HW']"
a6ce4bb9,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a6ce4bb9-f203-40b3-8b68-d74b076263ce,ba05wvaw0266,PreTest,,CI_GNR_D_DF,a6ce4bb9-f203-40b3-8b68-d74b076263ce,NA,,[]
5bcae4f1,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5bcae4f1-dd1e-4311-a7dd-0ff78e5350c5,ba05wvaw0292,Test,,CI_GNR_D_DF,5bcae4f1-dd1e-4311-a7dd-0ff78e5350c5,NA,,[]
c186d075,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/c186d075-fb78-4c6a-bf7c-a628ce3fb454,ba05wvaw0266,PreTest,,CI_GNR_D_DF,c186d075-fb78-4c6a-bf7c-a628ce3fb454,NA,,[]
5663776d,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5663776d-088e-489b-bf7d-4825ef72e992,ba05wvaw0250,PreTest,,Memory,5663776d-088e-489b-bf7d-4825ef72e992,NA,,[]
266858ee,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/266858ee-c93a-4f1b-b983-94c04064711f,ba05wvaw0266,PreTest,,CI_GNR_D_DF,266858ee-c93a-4f1b-b983-94c04064711f,NA,,[]
4f8674f3,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4f8674f3-c6e8-4333-bef0-988409dc3909,ba05wvaw0283,PostTest,d5204a84-822a-442b-a53b-deb47ac76bca,CI_GNR_D_DF,4f8674f3-c6e8-4333-bef0-988409dc3909,NA,https://axonsv.app.intel.com/apps/record-viewer/d5204a84-822a-442b-a53b-deb47ac76bca,"['HW', 'HW.CORR', 'HW.CFG.ERR', 'HW.ERR']"
97b7f7d6,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/97b7f7d6-9b17-4dae-afe9-9c96d50f7524,ba05wvaw0245,PostTest,3742f497-e78a-4091-b9d5-652d1b7d1a85,CI_GNR_D_DF,97b7f7d6-9b17-4dae-afe9-9c96d50f7524,NA,https://axonsv.app.intel.com/apps/record-viewer/3742f497-e78a-4091-b9d5-652d1b7d1a85,"['HW.CFG.ERR', 'HW.ERR', 'HW.CORR', 'HW']"
b2f80cec,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/b2f80cec-b285-42f0-8732-0b61240f8dae,ba05wvaw0266,PostTest,b6d28b5e-c273-4e8b-aa6f-8fb5f6426c40,CI_GNR_D_DF,b2f80cec-b285-42f0-8732-0b61240f8dae,NA,https://axonsv.app.intel.com/apps/record-viewer/b6d28b5e-c273-4e8b-aa6f-8fb5f6426c40,"['HW.CFG.ERR', 'HW.ERR', 'HW.CORR', 'HW']"
135eee14,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/135eee14-a29a-4709-9da0-48f7c7d4654f,ba05wvaw0250,PreTest,,Memory,135eee14-a29a-4709-9da0-48f7c7d4654f,NA,,[]
94cc7708,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/94cc7708-6116-4008-b61b-b41cd55d2de8,ba05wvaw0266,PostTest,5b849d72-6b37-4140-8efd-8f5a85b20a8b,CI_GNR_D_DF,94cc7708-6116-4008-b61b-b41cd55d2de8,NA,https://axonsv.app.intel.com/apps/record-viewer/5b849d72-6b37-4140-8efd-8f5a85b20a8b,"['HW.CFG.ERR', 'HW.ERR', 'HW.CORR', 'HW']"
e398e38c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/e398e38c-7e28-4606-b962-1c0ae95560be,ba05wvaw0245,PostTest,8d6aecd5-3696-437b-a905-2503f4a3e8e2,CI_GNR_D_DF,e398e38c-7e28-4606-b962-1c0ae95560be,NA,https://axonsv.app.intel.com/apps/record-viewer/8d6aecd5-3696-437b-a905-2503f4a3e8e2,"['HW', 'HW.CORR', 'HW.CFG.ERR', 'HW.ERR']"
d21f2937,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/d21f2937-9cc0-424c-957d-865f0b000f43,ba05wvaw0266,PostTest,e37de394-df1e-4374-9c72-d687ff4191ce,CI_GNR_D_DF,d21f2937-9cc0-424c-957d-865f0b000f43,NA,https://axonsv.app.intel.com/apps/record-viewer/e37de394-df1e-4374-9c72-d687ff4191ce,"['HW', 'HW.CORR', 'HW.CFG.ERR', 'HW.ERR']"
c21c0364,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/c21c0364-7fc3-4ce2-a3fe-cc6882dd895b,ba05wvaw0266,PostTest,3e0af2ef-5895-45bd-81cf-0e699e8ea789,CI_GNR_D_DF,c21c0364-7fc3-4ce2-a3fe-cc6882dd895b,NA,https://axonsv.app.intel.com/apps/record-viewer/3e0af2ef-5895-45bd-81cf-0e699e8ea789,"['HW.CFG.ERR', 'HW.ERR', 'HW.CORR', 'HW']"
38122352,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/38122352-3f74-4219-babd-b83d02def3b3,ba05wvaw0274,RebootStation,,CI_GNR_D_DF,38122352-3f74-4219-babd-b83d02def3b3,NA,,[]
facc9a81,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/facc9a81-82b9-4c38-9a12-a2b8427fb588,ba05wvaw0274,RebootStation,,CI_GNR_D_DF,facc9a81-82b9-4c38-9a12-a2b8427fb588,NA,,[]
026c1093,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/026c1093-7403-4609-a57b-286012198b38,ba05wvaw0249,RebootStation,47ec7fa6-bf2b-422b-8c4b-3d0cb3523ea7,Memory,026c1093-7403-4609-a57b-286012198b38,NA,https://axonsv.app.intel.com/apps/record-viewer/47ec7fa6-bf2b-422b-8c4b-3d0cb3523ea7,"['HW.CORR', 'HW.CFG.ERR', 'HW', 'HW.ERR', 'HW.MCE']"
a9ccce5d,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a9ccce5d-14b1-4121-b78a-6573b6d0da4c,ba05wvaw0278,PreTest,,Vtd,a9ccce5d-14b1-4121-b78a-6573b6d0da4c,NA,,[]
459a1fb4,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/459a1fb4-4524-4680-ba94-428ba9af452f,ba05wvaw0249,RebootStation,e7013380-cc40-4b9b-9957-6fce7a0beb30,PCIe,459a1fb4-4524-4680-ba94-428ba9af452f,NA,https://axonsv.app.intel.com/apps/record-viewer/e7013380-cc40-4b9b-9957-6fce7a0beb30,"['HW.MCE', 'HW', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR']"
de22a2d4,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/de22a2d4-7e45-45d1-9c2b-b085e7e02e12,ba05wvaw0285,PreBoot,,MMX,de22a2d4-7e45-45d1-9c2b-b085e7e02e12,NA,,[]
fed03e3f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/fed03e3f-a2e1-43d7-bda4-0f92484c52ca,ba05wvaw0278,PreTest,,Vtd,fed03e3f-a2e1-43d7-bda4-0f92484c52ca,NA,,[]
3c23a140,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/3c23a140-03b2-4c3b-b701-befd920cde5f,ba05wvaw0278,PreTest,,Vtd,3c23a140-03b2-4c3b-b701-befd920cde5f,NA,,[]
a375a582,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a375a582-4e75-439b-878b-b0c6ae58850c,ba05wvaw0249,RebootStation,be10d113-d4e6-4d6b-a0aa-b8292eaf8639,PCIe,a375a582-4e75-439b-878b-b0c6ae58850c,NA,https://axonsv.app.intel.com/apps/record-viewer/be10d113-d4e6-4d6b-a0aa-b8292eaf8639,"['HW.MCE', 'HW.CFG.ERR', 'HW', 'HW.ERR', 'HW.CORR']"
6ac1612c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/6ac1612c-bde2-46cd-bc71-61d65a02e348,ba05wvaw0274,PreBoot,,CI_GNR_D_DF,6ac1612c-bde2-46cd-bc71-61d65a02e348,NA,,[]
06fa5283,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/06fa5283-a8b2-47af-a8bb-e58dd2acf260,ba05wvaw0275,RebootStation,e6d3f2a6-33ff-4a11-ad9c-01386f49fb8a,CI_GNR_D_DF,06fa5283-a8b2-47af-a8bb-e58dd2acf260,NA,https://axonsv.app.intel.com/apps/record-viewer/e6d3f2a6-33ff-4a11-ad9c-01386f49fb8a,"['HW.ERR', 'HW.CFG.ERR', 'HW', 'HW.CORR']"
7ecfc7dc,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/7ecfc7dc-fbf4-4d78-88db-a81fa12545d7,ba05wvaw0249,RebootStation,1266ec62-96bc-4e3e-98ef-1362c25e9a8a,PCIe,7ecfc7dc-fbf4-4d78-88db-a81fa12545d7,NA,https://axonsv.app.intel.com/apps/record-viewer/1266ec62-96bc-4e3e-98ef-1362c25e9a8a,"['HW.ERR', 'HW.CORR', 'HW', 'HW.CFG.ERR', 'HW.MCE']"
318ca706,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/318ca706-9f97-4b15-bcc4-054ed918d56e,ba05wvaw0250,PreBoot,,Memory,318ca706-9f97-4b15-bcc4-054ed918d56e,NA,,[]
16023099,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/16023099-b36a-4633-a5ad-aab37ee4fc3d,ba05wvaw0250,PreBoot,,Memory,16023099-b36a-4633-a5ad-aab37ee4fc3d,NA,,[]
6dee01d7,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/6dee01d7-ba18-4037-92ed-0d66fef25289,ba05wvaw0250,PreBoot,,Memory,6dee01d7-ba18-4037-92ed-0d66fef25289,NA,,[]
1253b34e,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1253b34e-c19e-4b6c-9e8a-693ffcd3b944,ba05wvaw0250,PreTest,,Memory,1253b34e-c19e-4b6c-9e8a-693ffcd3b944,NA,,[]
1d65b452,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1d65b452-d282-4b29-8b0b-0a9e0dbf830d,ba05wvaw0283,PreBoot,,CI_GNR_D_DF,1d65b452-d282-4b29-8b0b-0a9e0dbf830d,NA,,[]
1d82ee37,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1d82ee37-33b2-4eba-aeec-b8cfc2e9597b,ba05wvaw0245,PreBoot,,CI_GNR_D_DF,1d82ee37-33b2-4eba-aeec-b8cfc2e9597b,NA,,[]
97bcaade,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/97bcaade-7150-4fa6-a067-a498c34f02c0,ba05wvaw0275,RebootStation,,CI_GNR_D_DF,97bcaade-7150-4fa6-a067-a498c34f02c0,NA,,[]
a630d1a6,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a630d1a6-42df-46a5-a203-d8e1a0d9c07a,ba05wvaw0266,PostTest,13e08c63-1b39-4dc1-85e7-0a48720b8808,CI_GNR_D_DF,a630d1a6-42df-46a5-a203-d8e1a0d9c07a,NA,https://axonsv.app.intel.com/apps/record-viewer/13e08c63-1b39-4dc1-85e7-0a48720b8808,"['HW.CFG.ERR', 'HW.ERR', 'HW.CORR', 'HW']"
3a2a7f44,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/3a2a7f44-bcf7-40ca-a720-fcdd70459f2c,ba05wvaw0249,RebootStation,3f3895d7-684e-4597-860e-79024414ee53,Memory,3a2a7f44-bcf7-40ca-a720-fcdd70459f2c,NA,https://axonsv.app.intel.com/apps/record-viewer/3f3895d7-684e-4597-860e-79024414ee53,"['HW.ERR', 'HW.CFG.ERR', 'HW', 'HW.MCE', 'HW.CORR']"
dab3743d,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/dab3743d-de54-4cdb-a1f1-97f44b7d4995,ba05wvaw0283,PostTest,55d1ee75-9fb6-4269-a33f-e88cf31923bc,CI_GNR_D_DF,dab3743d-de54-4cdb-a1f1-97f44b7d4995,NA,https://axonsv.app.intel.com/apps/record-viewer/55d1ee75-9fb6-4269-a33f-e88cf31923bc,"['HW.ERR', 'HW.CFG.ERR', 'HW', 'HW.CORR']"
6968a203,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/6968a203-2fa1-414c-bbc2-42a2f448cf08,ba05wvaw0266,PostTest,9c3fe4ed-0511-4c95-b231-8d40623063fa,CI_GNR_D_DF,6968a203-2fa1-414c-bbc2-42a2f448cf08,NA,https://axonsv.app.intel.com/apps/record-viewer/9c3fe4ed-0511-4c95-b231-8d40623063fa,"['HW.CFG.ERR', 'HW.ERR', 'HW.CORR', 'HW']"
fc705d70,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/fc705d70-798b-4460-8137-d48e5bba4503,ba05wvaw0245,PostTest,fb8190bb-9658-1650-60b2-162470fada5d,CI_GNR_D_DF,fc705d70-798b-4460-8137-d48e5bba4503,NA,https://axonsv.app.intel.com/apps/record-viewer/fb8190bb-9658-1650-60b2-162470fada5d,"['HW.ERR', 'HW.CFG.ERR', 'HW', 'HW.MCE', 'HW.CORR']"
932ba38d,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/932ba38d-4c86-4650-a01c-d269ac727ef7,ba05wvaw0250,PostTest,149ce1d1-f3e5-448a-889e-3305ac609928,Memory,932ba38d-4c86-4650-a01c-d269ac727ef7,NA,https://axonsv.app.intel.com/apps/record-viewer/149ce1d1-f3e5-448a-889e-3305ac609928,"['HW.MCE.IMC', 'HW.MCE', 'HW.ERR', 'HW.CORR', 'HW.CFG.ERR', 'HW']"
05d57819,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/05d57819-f0b6-46a1-aaf1-29be018c8a46,ba05wvaw0283,RebootStation,585e84fa-158e-47c0-9a30-549e7f52a1f9,CI_GNR_D_DF,05d57819-f0b6-46a1-aaf1-29be018c8a46,NA,https://axonsv.app.intel.com/apps/record-viewer/585e84fa-158e-47c0-9a30-549e7f52a1f9,"['HW.CFG.ERR', 'HW.ERR', 'HW.MCE', 'HW.CORR', 'HW']"
0a67a0d4,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/0a67a0d4-cf93-40be-9d58-5af708e2e639,ba05wvaw0266,PostTest,1e478217-3f16-4591-9c74-562c237491e6,CI_GNR_D_DF,0a67a0d4-cf93-40be-9d58-5af708e2e639,NA,https://axonsv.app.intel.com/apps/record-viewer/1e478217-3f16-4591-9c74-562c237491e6,"['HW.ERR', 'HW.CFG.ERR', 'HW', 'HW.CORR']"
1a28213a,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1a28213a-96d4-4293-8558-8989bd3a14d0,ba05wvaw0250,Test,50ee1acd-7734-42d8-bea2-de4b2ea64de7,TIP,1a28213a-96d4-4293-8558-8989bd3a14d0,NA,https://axonsv.app.intel.com/apps/record-viewer/50ee1acd-7734-42d8-bea2-de4b2ea64de7,"['HW.CFG.ERR', 'HW.ERR', 'HW.CORR', 'HW']"
35065aca,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/35065aca-d345-4e32-84a7-4cfab85c072f,ba05wvaw0283,PostTest,afbc493b-d78a-4761-8605-5b491208984d,CI_GNR_D_DF,35065aca-d345-4e32-84a7-4cfab85c072f,NA,https://axonsv.app.intel.com/apps/record-viewer/afbc493b-d78a-4761-8605-5b491208984d,"['HW.CFG.ERR', 'HW.ERR', 'HW.CORR', 'HW']"
fe01980a,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/fe01980a-693f-4bfc-9dd7-3b45db72c5d4,ba05wvaw0283,RebootStation,8d7e04ba-d266-45c2-85c8-be3a8ba19ea9,CI_GNR_D_DF,fe01980a-693f-4bfc-9dd7-3b45db72c5d4,NA,https://axonsv.app.intel.com/apps/record-viewer/8d7e04ba-d266-45c2-85c8-be3a8ba19ea9,"['HW.CORR', 'HW.CFG.ERR', 'HW', 'HW.ERR']"
144e2524,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/144e2524-060b-4383-beaf-13998c216b53,ba05wvaw0245,PostTest,b90d0e9c-6ce6-473c-94d1-cbd0a1d2986e,CI_GNR_D_DF,144e2524-060b-4383-beaf-13998c216b53,NA,https://axonsv.app.intel.com/apps/record-viewer/b90d0e9c-6ce6-473c-94d1-cbd0a1d2986e,"['HW.CORR', 'HW.CFG.ERR', 'HW', 'HW.ERR']"
61b1294b,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/61b1294b-df7e-4052-8264-d26e5ee20005,ba05wvaw0245,RebootStation,6a202fb7-429d-4559-992f-a4b55514439c,CI_GNR_D_DF,61b1294b-df7e-4052-8264-d26e5ee20005,NA,https://axonsv.app.intel.com/apps/record-viewer/6a202fb7-429d-4559-992f-a4b55514439c,"['HW.ERR', 'HW.CORR', 'HW.CFG.ERR', 'HW']"
68a6baba,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/68a6baba-39c7-4e83-8266-8b14b33559af,ba05wvaw0250,PostTest,388fbb30-5784-4f37-81d5-af79286434d7,Memory,68a6baba-39c7-4e83-8266-8b14b33559af,NA,https://axonsv.app.intel.com/apps/record-viewer/388fbb30-5784-4f37-81d5-af79286434d7,['HW.CFG.ERR']
24ac9b3c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/24ac9b3c-8756-452d-8331-6d8dccf1969a,ba05wvaw0266,PreBoot,,CI_GNR_D_DF,24ac9b3c-8756-452d-8331-6d8dccf1969a,NA,,[]
6a6fc94a,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/6a6fc94a-73b8-4382-ba53-7bc9ffa18e9f,ba05wvaw0249,RebootStation,f92963af-44b5-4490-bfd4-d7443fca5b3f,Memory,6a6fc94a-73b8-4382-ba53-7bc9ffa18e9f,NA,https://axonsv.app.intel.com/apps/record-viewer/f92963af-44b5-4490-bfd4-d7443fca5b3f,"['HW.ERR', 'HW.CFG.ERR', 'HW', 'HW.MCE', 'HW.CORR']"
b11376f5,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/b11376f5-3533-4437-9ede-734c9a985173,ba05wvaw0250,PostTest,eec341e2-c230-44d3-85c5-258815e6617f,Memory,b11376f5-3533-4437-9ede-734c9a985173,NA,https://axonsv.app.intel.com/apps/record-viewer/eec341e2-c230-44d3-85c5-258815e6617f,"['HW.CFG.ERR', 'HW.ERR', 'HW.MCE.IMC', 'HW.MCE', 'HW.CORR', 'HW']"
8636e8bb,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/8636e8bb-a80c-42a9-a3a2-721d1aa66e86,ba05wvaw0250,PostTest,8f809dcb-0309-472c-bab3-430c18d02a14,Memory,8636e8bb-a80c-42a9-a3a2-721d1aa66e86,NA,https://axonsv.app.intel.com/apps/record-viewer/8f809dcb-0309-472c-bab3-430c18d02a14,"['HW.ERR', 'HW.MCE', 'HW.CFG.ERR', 'HW.MCE.IMC', 'HW', 'HW.CORR']"
5cc1d8af,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5cc1d8af-c545-4bd1-943b-8e1aedae7e45,ba05wvaw0250,PostTest,946c2631-2ab6-4966-b570-74be9d1c5fae,Memory,5cc1d8af-c545-4bd1-943b-8e1aedae7e45,NA,https://axonsv.app.intel.com/apps/record-viewer/946c2631-2ab6-4966-b570-74be9d1c5fae,"['HW.ERR', 'HW.CORR', 'HW.CFG.ERR', 'HW']"
6b40a899,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/6b40a899-343f-40be-ab12-ca648957ccfe,ba05wvaw0250,Test,8746cfe2-367a-4ee2-9179-fc0ffe432d0a,TIP,6b40a899-343f-40be-ab12-ca648957ccfe,NA,https://axonsv.app.intel.com/apps/record-viewer/8746cfe2-367a-4ee2-9179-fc0ffe432d0a,"['HW.ERR', 'HW.CFG.ERR', 'HW', 'HW.CORR']"
c3499b6f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/c3499b6f-e59c-42e9-99f9-14032b3cf3a1,ba05wvaw0266,PreBoot,,CI_GNR_D_DF,c3499b6f-e59c-42e9-99f9-14032b3cf3a1,NA,,[]
54d2336f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/54d2336f-5229-41a1-9488-e8ac056c1f8b,ba05wvaw0283,PostTest,a6d52dfc-6825-497b-a9ce-336ebdb1e5f8,CI_GNR_D_DF,54d2336f-5229-41a1-9488-e8ac056c1f8b,NA,https://axonsv.app.intel.com/apps/record-viewer/a6d52dfc-6825-497b-a9ce-336ebdb1e5f8,"['HW.CFG.ERR', 'HW.ERR', 'HW.CORR', 'HW']"
2dde145c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/2dde145c-393d-42f2-8266-d7f5ec08c64f,ba05wvaw0245,PostTest,649114ab-4a65-48b1-b609-8d53b52679b3,CI_GNR_D_DF,2dde145c-393d-42f2-8266-d7f5ec08c64f,NA,https://axonsv.app.intel.com/apps/record-viewer/649114ab-4a65-48b1-b609-8d53b52679b3,"['HW.ERR', 'HW.CFG.ERR', 'HW', 'HW.CORR']"
90d639d1,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/90d639d1-0866-4720-88ea-3f0195f46dda,ba05wvaw0283,RebootStation,d682dc36-8fa1-4de7-b9c3-2fa520fb0e74,CI_GNR_D_DF,90d639d1-0866-4720-88ea-3f0195f46dda,NA,https://axonsv.app.intel.com/apps/record-viewer/d682dc36-8fa1-4de7-b9c3-2fa520fb0e74,"['HW.ERR', 'HW.CFG.ERR', 'HW', 'HW.CORR']"
24b0985d,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/24b0985d-048b-4f10-9864-c0ac1f831da3,ba05wvaw0245,RebootStation,ceda3a88-abb7-4578-84a6-ef09e4f0f8d9,CI_GNR_D_DF,24b0985d-048b-4f10-9864-c0ac1f831da3,NA,https://axonsv.app.intel.com/apps/record-viewer/ceda3a88-abb7-4578-84a6-ef09e4f0f8d9,"['HW.ERR', 'HW.CORR', 'HW.CFG.ERR', 'HW']"
48afb2d4,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/48afb2d4-79af-4ba2-bc19-120d5d5575f6,ba05wvaw0285,PreTest,,MMX,48afb2d4-79af-4ba2-bc19-120d5d5575f6,NA,,[]
ace0a4aa,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/ace0a4aa-bf2d-45a2-9429-9d750178b6f8,ba05wvaw0275,PreBoot,,CI_GNR_D_DF,ace0a4aa-bf2d-45a2-9429-9d750178b6f8,NA,,[]
af75d7a6,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/af75d7a6-9ca3-4662-9d9f-06cac1a46f20,ba05wvaw0266,PreBoot,,CI_GNR_D_DF,af75d7a6-9ca3-4662-9d9f-06cac1a46f20,NA,,[]
